instrument_token,exchange_token,tradingsymbol,name,last_price,expiry,strike,tick_size,lot_size,instrument_type,segment,exchange
215751173,842778,BANKEX25SEP63300PE,BANKEX,0.0,2025-09-25,63300.0,0.05,30,PE,BFO-OPT,BFO
215653637,842397,BANKEX25SEP63200PE,BANKEX,0.0,2025-09-25,63200.0,0.05,30,PE,BFO-OPT,BFO
215762693,842823,BANKEX25SEP63200CE,BANKEX,0.0,2025-09-25,63200.0,0.05,30,CE,BFO-OPT,BFO
215665413,842443,BANKEX25SEP63100CE,BANKEX,0.0,2025-09-25,63100.0,0.05,30,CE,BFO-OPT,BFO
215729925,842695,BANKEX25SEP63100PE,BANKEX,0.0,2025-09-25,63100.0,0.05,30,PE,BFO-OPT,BFO
215740677,842737,BANKEX25SEP63000CE,BANKEX,0.0,2025-09-25,63000.0,0.05,30,CE,BFO-OPT,BFO
215812357,843017,BANKEX25SEP63000PE,BANKEX,0.0,2025-09-25,63000.0,0.05,30,PE,BFO-OPT,BFO
215562501,842041,BANKEX25SEP62900CE,BANKEX,0.0,2025-09-25,62900.0,0.05,30,CE,BFO-OPT,BFO
215628293,842298,BANKEX25SEP62900PE,BANKEX,0.0,2025-09-25,62900.0,0.05,30,PE,BFO-OPT,BFO
215531781,841921,BANKEX25SEP62800PE,BANKEX,0.0,2025-09-25,62800.0,0.05,30,PE,BFO-OPT,BFO
215778565,842885,BANKEX25SEP62800CE,BANKEX,0.0,2025-09-25,62800.0,0.05,30,CE,BFO-OPT,BFO
215540997,841957,BANKEX25SEP62700CE,BANKEX,0.0,2025-09-25,62700.0,0.05,30,CE,BFO-OPT,BFO
215609349,842224,BANKEX25SEP62700PE,BANKEX,0.0,2025-09-25,62700.0,0.05,30,PE,BFO-OPT,BFO
215619077,842262,BANKEX25SEP62600CE,BANKEX,0.0,2025-09-25,62600.0,0.05,30,CE,BFO-OPT,BFO
215828229,843079,BANKEX25SEP62600PE,BANKEX,0.0,2025-09-25,62600.0,0.05,30,PE,BFO-OPT,BFO
215589381,842146,BANKEX25SEP62500PE,BANKEX,0.0,2025-09-25,62500.0,0.05,30,PE,BFO-OPT,BFO
215839493,843123,BANKEX25SEP62500CE,BANKEX,0.0,2025-09-25,62500.0,0.05,30,CE,BFO-OPT,BFO
215599877,842187,BANKEX25SEP62400CE,BANKEX,0.0,2025-09-25,62400.0,0.05,30,CE,BFO-OPT,BFO
215807237,842997,BANKEX25SEP62400PE,BANKEX,0.0,2025-09-25,62400.0,0.05,30,PE,BFO-OPT,BFO
215570181,842071,BANKEX25SEP62300PE,BANKEX,0.0,2025-09-25,62300.0,0.05,30,PE,BFO-OPT,BFO
215818501,843041,BANKEX25SEP62300CE,BANKEX,0.0,2025-09-25,62300.0,0.05,30,CE,BFO-OPT,BFO
215579141,842106,BANKEX25SEP62200CE,BANKEX,0.0,2025-09-25,62200.0,0.05,30,CE,BFO-OPT,BFO
215643653,842358,BANKEX25SEP62200PE,BANKEX,0.0,2025-09-25,62200.0,0.05,30,PE,BFO-OPT,BFO
215548165,841985,BANKEX25SEP62100PE,BANKEX,0.0,2025-09-25,62100.0,0.05,30,PE,BFO-OPT,BFO
215796229,842954,BANKEX25SEP62100CE,BANKEX,0.0,2025-09-25,62100.0,0.05,30,CE,BFO-OPT,BFO
215558917,842027,BANKEX25SEP62000CE,BANKEX,0.0,2025-09-25,62000.0,0.05,30,CE,BFO-OPT,BFO
215624709,842284,BANKEX25SEP62000PE,BANKEX,0.0,2025-09-25,62000.0,0.05,30,PE,BFO-OPT,BFO
215684869,842519,BANKEX25SEP61900CE,BANKEX,0.0,2025-09-25,61900.0,0.05,30,CE,BFO-OPT,BFO
215753989,842789,BANKEX25SEP61900PE,BANKEX,0.0,2025-09-25,61900.0,0.05,30,PE,BFO-OPT,BFO
215655941,842406,BANKEX25SEP61800PE,BANKEX,0.0,2025-09-25,61800.0,0.05,30,PE,BFO-OPT,BFO
215766277,842837,BANKEX25SEP61800CE,BANKEX,0.0,2025-09-25,61800.0,0.05,30,CE,BFO-OPT,BFO
215667717,842452,BANKEX25SEP61700CE,BANKEX,0.0,2025-09-25,61700.0,0.05,30,CE,BFO-OPT,BFO
215733253,842708,BANKEX25SEP61700PE,BANKEX,0.0,2025-09-25,61700.0,0.05,30,PE,BFO-OPT,BFO
215744005,842750,BANKEX25SEP61600CE,BANKEX,0.0,2025-09-25,61600.0,0.05,30,CE,BFO-OPT,BFO
215815941,843031,BANKEX25SEP61600PE,BANKEX,0.0,2025-09-25,61600.0,0.05,30,PE,BFO-OPT,BFO
215647749,842374,BANKEX25SEP61500CE,BANKEX,0.0,2025-09-25,61500.0,0.05,30,CE,BFO-OPT,BFO
215713285,842630,BANKEX25SEP61500PE,BANKEX,0.0,2025-09-25,61500.0,0.05,30,PE,BFO-OPT,BFO
215722757,842667,BANKEX25SEP61400CE,BANKEX,0.0,2025-09-25,61400.0,0.05,30,CE,BFO-OPT,BFO
215793413,842943,BANKEX25SEP61400PE,BANKEX,0.0,2025-09-25,61400.0,0.05,30,PE,BFO-OPT,BFO
215629573,842303,BANKEX25SEP61300CE,BANKEX,0.0,2025-09-25,61300.0,0.05,30,CE,BFO-OPT,BFO
215547141,841981,BANKEX25SEP59700CE,BANKEX,0.0,2025-09-25,59700.0,0.05,30,CE,BFO-OPT,BFO
215614981,842246,BANKEX25SEP59700PE,BANKEX,0.0,2025-09-25,59700.0,0.05,30,PE,BFO-OPT,BFO
215624197,842282,BANKEX25SEP59600CE,BANKEX,0.0,2025-09-25,59600.0,0.05,30,CE,BFO-OPT,BFO
215688197,842532,BANKEX25SEP59600PE,BANKEX,0.0,2025-09-25,59600.0,0.05,30,PE,BFO-OPT,BFO
215595781,842171,BANKEX25SEP59500PE,BANKEX,0.0,2025-09-25,59500.0,0.05,30,PE,BFO-OPT,BFO
215697925,842570,BANKEX25SEP59500CE,BANKEX,0.0,2025-09-25,59500.0,0.05,30,CE,BFO-OPT,BFO
215604997,842207,BANKEX25SEP59400CE,BANKEX,0.0,2025-09-25,59400.0,0.05,30,CE,BFO-OPT,BFO
215669253,842458,BANKEX25SEP59400PE,BANKEX,0.0,2025-09-25,59400.0,0.05,30,PE,BFO-OPT,BFO
215677189,842489,BANKEX25SEP59300CE,BANKEX,0.0,2025-09-25,59300.0,0.05,30,CE,BFO-OPT,BFO
215746053,842758,BANKEX25SEP59300PE,BANKEX,0.0,2025-09-25,59300.0,0.05,30,PE,BFO-OPT,BFO
215585029,842129,BANKEX25SEP59200CE,BANKEX,0.0,2025-09-25,59200.0,0.05,30,CE,BFO-OPT,BFO
215649797,842382,BANKEX25SEP59200PE,BANKEX,0.0,2025-09-25,59200.0,0.05,30,PE,BFO-OPT,BFO
215659013,842418,BANKEX25SEP59100CE,BANKEX,0.0,2025-09-25,59100.0,0.05,30,CE,BFO-OPT,BFO
215724549,842674,BANKEX25SEP59100PE,BANKEX,0.0,2025-09-25,59100.0,0.05,30,PE,BFO-OPT,BFO
215631365,842310,BANKEX25SEP59000PE,BANKEX,0.0,2025-09-25,59000.0,0.05,30,PE,BFO-OPT,BFO
215735301,842716,BANKEX25SEP59000CE,BANKEX,0.0,2025-09-25,59000.0,0.05,30,CE,BFO-OPT,BFO
215693061,842551,BANKEX25SEP58900CE,BANKEX,0.0,2025-09-25,58900.0,0.05,30,CE,BFO-OPT,BFO
215761413,842818,BANKEX25SEP58900PE,BANKEX,0.0,2025-09-25,58900.0,0.05,30,PE,BFO-OPT,BFO
215526405,841900,BANKEX25SEP58800PE,BANKEX,0.0,2025-09-25,58800.0,0.05,30,PE,BFO-OPT,BFO
215773189,842864,BANKEX25SEP58800CE,BANKEX,0.0,2025-09-25,58800.0,0.05,30,CE,BFO-OPT,BFO
215535621,841936,BANKEX25SEP58700CE,BANKEX,0.0,2025-09-25,58700.0,0.05,30,CE,BFO-OPT,BFO
215739397,842732,BANKEX25SEP58700PE,BANKEX,0.0,2025-09-25,58700.0,0.05,30,PE,BFO-OPT,BFO
215749125,842770,BANKEX25SEP58600CE,BANKEX,0.0,2025-09-25,58600.0,0.05,30,CE,BFO-OPT,BFO
215823109,843059,BANKEX25SEP58600PE,BANKEX,0.0,2025-09-25,58600.0,0.05,30,PE,BFO-OPT,BFO
215583493,842123,BANKEX25SEP58500PE,BANKEX,0.0,2025-09-25,58500.0,0.05,30,PE,BFO-OPT,BFO
215833861,843101,BANKEX25SEP58500CE,BANKEX,0.0,2025-09-25,58500.0,0.05,30,CE,BFO-OPT,BFO
215728645,842690,BANKEX25SEP58400CE,BANKEX,0.0,2025-09-25,58400.0,0.05,30,CE,BFO-OPT,BFO
215800581,842971,BANKEX25SEP58400PE,BANKEX,0.0,2025-09-25,58400.0,0.05,30,PE,BFO-OPT,BFO
215564037,842047,BANKEX25SEP58300PE,BANKEX,0.0,2025-09-25,58300.0,0.05,30,PE,BFO-OPT,BFO
215811589,843014,BANKEX25SEP58300CE,BANKEX,0.0,2025-09-25,58300.0,0.05,30,CE,BFO-OPT,BFO
215574277,842087,BANKEX25SEP58200CE,BANKEX,0.0,2025-09-25,58200.0,0.05,30,CE,BFO-OPT,BFO
215780613,842893,BANKEX25SEP58200PE,BANKEX,0.0,2025-09-25,58200.0,0.05,30,PE,BFO-OPT,BFO
215542533,841963,BANKEX25SEP58100PE,BANKEX,0.0,2025-09-25,58100.0,0.05,30,PE,BFO-OPT,BFO
215788805,842925,BANKEX25SEP58100CE,BANKEX,0.0,2025-09-25,58100.0,0.05,30,CE,BFO-OPT,BFO
215554053,842008,BANKEX25SEP58000CE,BANKEX,0.0,2025-09-25,58000.0,0.05,30,CE,BFO-OPT,BFO
215620101,842266,BANKEX25SEP58000PE,BANKEX,0.0,2025-09-25,58000.0,0.05,30,PE,BFO-OPT,BFO
215577861,842101,BANKEX25SEP57900PE,BANKEX,0.0,2025-09-25,57900.0,0.05,30,PE,BFO-OPT,BFO
215679493,842498,BANKEX25SEP57900CE,BANKEX,0.0,2025-09-25,57900.0,0.05,30,CE,BFO-OPT,BFO
215588357,842142,BANKEX25SEP57800CE,BANKEX,0.0,2025-09-25,57800.0,0.05,30,CE,BFO-OPT,BFO
215651333,842388,BANKEX25SEP57800PE,BANKEX,0.0,2025-09-25,57800.0,0.05,30,PE,BFO-OPT,BFO
215661317,842427,BANKEX25SEP57700CE,BANKEX,0.0,2025-09-25,57700.0,0.05,30,CE,BFO-OPT,BFO
215726341,842681,BANKEX25SEP57700PE,BANKEX,0.0,2025-09-25,57700.0,0.05,30,PE,BFO-OPT,BFO
215568389,842064,BANKEX25SEP57600CE,BANKEX,0.0,2025-09-25,57600.0,0.05,30,CE,BFO-OPT,BFO
215633669,842319,BANKEX25SEP57600PE,BANKEX,0.0,2025-09-25,57600.0,0.05,30,PE,BFO-OPT,BFO
215642373,842353,BANKEX25SEP57500CE,BANKEX,0.0,2025-09-25,57500.0,0.05,30,CE,BFO-OPT,BFO
215706629,842604,BANKEX25SEP57500PE,BANKEX,0.0,2025-09-25,57500.0,0.05,30,PE,BFO-OPT,BFO
215614725,842245,BANKEX25SEP57400PE,BANKEX,0.0,2025-09-25,57400.0,0.05,30,PE,BFO-OPT,BFO
215717125,842645,BANKEX25SEP57400CE,BANKEX,0.0,2025-09-25,57400.0,0.05,30,CE,BFO-OPT,BFO
215623685,842280,BANKEX25SEP57300CE,BANKEX,0.0,2025-09-25,57300.0,0.05,30,CE,BFO-OPT,BFO
215687941,842531,BANKEX25SEP57300PE,BANKEX,0.0,2025-09-25,57300.0,0.05,30,PE,BFO-OPT,BFO
215697413,842568,BANKEX25SEP57200CE,BANKEX,0.0,2025-09-25,57200.0,0.05,30,CE,BFO-OPT,BFO
215768069,842844,BANKEX25SEP57200PE,BANKEX,0.0,2025-09-25,57200.0,0.05,30,PE,BFO-OPT,BFO
215604741,842206,BANKEX25SEP57100CE,BANKEX,0.0,2025-09-25,57100.0,0.05,30,CE,BFO-OPT,BFO
215668997,842457,BANKEX25SEP57100PE,BANKEX,0.0,2025-09-25,57100.0,0.05,30,PE,BFO-OPT,BFO
215676933,842488,BANKEX25SEP57000CE,BANKEX,0.0,2025-09-25,57000.0,0.05,30,CE,BFO-OPT,BFO
215745541,842756,BANKEX25SEP57000PE,BANKEX,0.0,2025-09-25,57000.0,0.05,30,PE,BFO-OPT,BFO
215565573,842053,BANKEX25SEP56900PE,BANKEX,0.0,2025-09-25,56900.0,0.05,30,PE,BFO-OPT,BFO
215814917,843027,BANKEX25SEP56900CE,BANKEX,0.0,2025-09-25,56900.0,0.05,30,CE,BFO-OPT,BFO
215712261,842626,BANKEX25SEP56800CE,BANKEX,0.0,2025-09-25,56800.0,0.05,30,CE,BFO-OPT,BFO
215782405,842900,BANKEX25SEP56800PE,BANKEX,0.0,2025-09-25,56800.0,0.05,30,PE,BFO-OPT,BFO
215544325,841970,BANKEX25SEP56700PE,BANKEX,0.0,2025-09-25,56700.0,0.05,30,PE,BFO-OPT,BFO
215792133,842938,BANKEX25SEP56700CE,BANKEX,0.0,2025-09-25,56700.0,0.05,30,CE,BFO-OPT,BFO
215556101,842016,BANKEX25SEP56600CE,BANKEX,0.0,2025-09-25,56600.0,0.05,30,CE,BFO-OPT,BFO
215760901,842816,BANKEX25SEP56600PE,BANKEX,0.0,2025-09-25,56600.0,0.05,30,PE,BFO-OPT,BFO
215525637,841897,BANKEX25SEP56500PE,BANKEX,0.0,2025-09-25,56500.0,0.05,30,PE,BFO-OPT,BFO
215772421,842861,BANKEX25SEP56500CE,BANKEX,0.0,2025-09-25,56500.0,0.05,30,CE,BFO-OPT,BFO
215534853,841933,BANKEX25SEP56400CE,BANKEX,0.0,2025-09-25,56400.0,0.05,30,CE,BFO-OPT,BFO
215603205,842200,BANKEX25SEP56400PE,BANKEX,0.0,2025-09-25,56400.0,0.05,30,PE,BFO-OPT,BFO
215748613,842768,BANKEX25SEP56300CE,BANKEX,0.0,2025-09-25,56300.0,0.05,30,CE,BFO-OPT,BFO
215822597,843057,BANKEX25SEP56300PE,BANKEX,0.0,2025-09-25,56300.0,0.05,30,PE,BFO-OPT,BFO
215582725,842120,BANKEX25SEP56200PE,BANKEX,0.0,2025-09-25,56200.0,0.05,30,PE,BFO-OPT,BFO
215833349,843099,BANKEX25SEP56200CE,BANKEX,0.0,2025-09-25,56200.0,0.05,30,CE,BFO-OPT,BFO
215593733,842163,BANKEX25SEP56100CE,BANKEX,0.0,2025-09-25,56100.0,0.05,30,CE,BFO-OPT,BFO
215799813,842968,BANKEX25SEP56100PE,BANKEX,0.0,2025-09-25,56100.0,0.05,30,PE,BFO-OPT,BFO
216990981,847621,BANKEX25SEP56000PE,BANKEX,0.0,2025-09-25,56000.0,0.05,30,PE,BFO-OPT,BFO
217058565,847885,BANKEX25SEP56000CE,BANKEX,0.0,2025-09-25,56000.0,0.05,30,CE,BFO-OPT,BFO
217005573,847678,BANKEX25SEP55900CE,BANKEX,0.0,2025-09-25,55900.0,0.05,30,CE,BFO-OPT,BFO
217025797,847757,BANKEX25SEP55900PE,BANKEX,0.0,2025-09-25,55900.0,0.05,30,PE,BFO-OPT,BFO
219648261,858001,BANKEX25SEP55800PE,BANKEX,0.0,2025-09-25,55800.0,0.05,30,PE,BFO-OPT,BFO
219652869,858019,BANKEX25SEP55800CE,BANKEX,0.0,2025-09-25,55800.0,0.05,30,CE,BFO-OPT,BFO
219661573,858053,BANKEX25SEP55700CE,BANKEX,0.0,2025-09-25,55700.0,0.05,30,CE,BFO-OPT,BFO
219697157,858192,BANKEX25SEP55700PE,BANKEX,0.0,2025-09-25,55700.0,0.05,30,PE,BFO-OPT,BFO
219674117,858102,BANKEX25SEP55600PE,BANKEX,0.0,2025-09-25,55600.0,0.05,30,PE,BFO-OPT,BFO
219709957,858242,BANKEX25SEP55600CE,BANKEX,0.0,2025-09-25,55600.0,0.05,30,CE,BFO-OPT,BFO
219644421,857986,BANKEX25SEP55500CE,BANKEX,0.0,2025-09-25,55500.0,0.05,30,CE,BFO-OPT,BFO
219683333,858138,BANKEX25SEP55500PE,BANKEX,0.0,2025-09-25,55500.0,0.05,30,PE,BFO-OPT,BFO
219660549,858049,BANKEX25SEP55400PE,BANKEX,0.0,2025-09-25,55400.0,0.05,30,PE,BFO-OPT,BFO
219694597,858182,BANKEX25SEP55400CE,BANKEX,0.0,2025-09-25,55400.0,0.05,30,CE,BFO-OPT,BFO
219666949,858074,BANKEX25SEP55300PE,BANKEX,0.0,2025-09-25,55300.0,0.05,30,PE,BFO-OPT,BFO
219671301,858091,BANKEX25SEP55300CE,BANKEX,0.0,2025-09-25,55300.0,0.05,30,CE,BFO-OPT,BFO
219681541,858131,BANKEX25SEP55200CE,BANKEX,0.0,2025-09-25,55200.0,0.05,30,CE,BFO-OPT,BFO
219717637,858272,BANKEX25SEP55200PE,BANKEX,0.0,2025-09-25,55200.0,0.05,30,PE,BFO-OPT,BFO
220342277,860712,BANKEX25SEP55100CE,BANKEX,0.0,2025-09-25,55100.0,0.05,30,CE,BFO-OPT,BFO
220378629,860854,BANKEX25SEP55100PE,BANKEX,0.0,2025-09-25,55100.0,0.05,30,PE,BFO-OPT,BFO
220285701,860491,BANKEX25SEP55000CE,BANKEX,0.0,2025-09-25,55000.0,0.05,30,CE,BFO-OPT,BFO
220325125,860645,BANKEX25SEP55000PE,BANKEX,0.0,2025-09-25,55000.0,0.05,30,PE,BFO-OPT,BFO
220359173,860778,BANKEX25SEP54900CE,BANKEX,0.0,2025-09-25,54900.0,0.05,30,CE,BFO-OPT,BFO
220396037,860922,BANKEX25SEP54900PE,BANKEX,0.0,2025-09-25,54900.0,0.05,30,PE,BFO-OPT,BFO
220264965,860410,BANKEX25SEP54800PE,BANKEX,0.0,2025-09-25,54800.0,0.05,30,PE,BFO-OPT,BFO
220402693,860948,BANKEX25SEP54800CE,BANKEX,0.0,2025-09-25,54800.0,0.05,30,CE,BFO-OPT,BFO
220349189,860739,BANKEX25SEP54700CE,BANKEX,0.0,2025-09-25,54700.0,0.05,30,CE,BFO-OPT,BFO
220386565,860885,BANKEX25SEP54700PE,BANKEX,0.0,2025-09-25,54700.0,0.05,30,PE,BFO-OPT,BFO
220688645,862065,BANKEX25SEP54600PE,BANKEX,0.0,2025-09-25,54600.0,0.05,30,PE,BFO-OPT,BFO
220794885,862480,BANKEX25SEP54600CE,BANKEX,0.0,2025-09-25,54600.0,0.05,30,CE,BFO-OPT,BFO
220879109,862809,BANKEX25SEP54500CE,BANKEX,0.0,2025-09-25,54500.0,0.05,30,CE,BFO-OPT,BFO
220988933,863238,BANKEX25SEP54500PE,BANKEX,0.0,2025-09-25,54500.0,0.05,30,PE,BFO-OPT,BFO
220864261,862751,BANKEX25SEP54400PE,BANKEX,0.0,2025-09-25,54400.0,0.05,30,PE,BFO-OPT,BFO
220993797,863257,BANKEX25SEP54400CE,BANKEX,0.0,2025-09-25,54400.0,0.05,30,CE,BFO-OPT,BFO
220869381,862771,BANKEX25SEP54300CE,BANKEX,0.0,2025-09-25,54300.0,0.05,30,CE,BFO-OPT,BFO
220899845,862890,BANKEX25SEP54300PE,BANKEX,0.0,2025-09-25,54300.0,0.05,30,PE,BFO-OPT,BFO
221056773,863503,BANKEX25SEP54200PE,BANKEX,0.0,2025-09-25,54200.0,0.05,30,PE,BFO-OPT,BFO
221071109,863559,BANKEX25SEP54200CE,BANKEX,0.0,2025-09-25,54200.0,0.05,30,CE,BFO-OPT,BFO
221057797,863507,BANKEX25SEP54100CE,BANKEX,0.0,2025-09-25,54100.0,0.05,30,CE,BFO-OPT,BFO
221061381,863521,BANKEX25SEP54100PE,BANKEX,0.0,2025-09-25,54100.0,0.05,30,PE,BFO-OPT,BFO
221271045,864340,BANKEX25SEP54000CE,BANKEX,0.0,2025-09-25,54000.0,0.05,30,CE,BFO-OPT,BFO
221301765,864460,BANKEX25SEP54000PE,BANKEX,0.0,2025-09-25,54000.0,0.05,30,PE,BFO-OPT,BFO
221190149,864024,BANKEX25SEP53900CE,BANKEX,0.0,2025-09-25,53900.0,0.05,30,CE,BFO-OPT,BFO
221220613,864143,BANKEX25SEP53900PE,BANKEX,0.0,2025-09-25,53900.0,0.05,30,PE,BFO-OPT,BFO
221225733,864163,BANKEX25SEP53800CE,BANKEX,0.0,2025-09-25,53800.0,0.05,30,CE,BFO-OPT,BFO
221255429,864279,BANKEX25SEP53800PE,BANKEX,0.0,2025-09-25,53800.0,0.05,30,PE,BFO-OPT,BFO
221212933,864113,BANKEX25SEP53700PE,BANKEX,0.0,2025-09-25,53700.0,0.05,30,PE,BFO-OPT,BFO
221259781,864296,BANKEX25SEP53700CE,BANKEX,0.0,2025-09-25,53700.0,0.05,30,CE,BFO-OPT,BFO
221216005,864125,BANKEX25SEP53600CE,BANKEX,0.0,2025-09-25,53600.0,0.05,30,CE,BFO-OPT,BFO
221246213,864243,BANKEX25SEP53600PE,BANKEX,0.0,2025-09-25,53600.0,0.05,30,PE,BFO-OPT,BFO
223623429,873529,BANKEX25SEP53500CE,BANKEX,0.0,2025-09-25,53500.0,0.05,30,CE,BFO-OPT,BFO
223642117,873602,BANKEX25SEP53500PE,BANKEX,0.0,2025-09-25,53500.0,0.05,30,PE,BFO-OPT,BFO
223626501,873541,BANKEX25SEP53400CE,BANKEX,0.0,2025-09-25,53400.0,0.05,30,CE,BFO-OPT,BFO
223646469,873619,BANKEX25SEP53400PE,BANKEX,0.0,2025-09-25,53400.0,0.05,30,PE,BFO-OPT,BFO
223632645,873565,BANKEX25SEP53300PE,BANKEX,0.0,2025-09-25,53300.0,0.05,30,PE,BFO-OPT,BFO
223653125,873645,BANKEX25SEP53300CE,BANKEX,0.0,2025-09-25,53300.0,0.05,30,CE,BFO-OPT,BFO
223638277,873587,BANKEX25SEP53200PE,BANKEX,0.0,2025-09-25,53200.0,0.05,30,PE,BFO-OPT,BFO
223640069,873594,BANKEX25SEP53200CE,BANKEX,0.0,2025-09-25,53200.0,0.05,30,CE,BFO-OPT,BFO
223741957,873992,BANKEX25SEP53100PE,BANKEX,0.0,2025-09-25,53100.0,0.05,30,PE,BFO-OPT,BFO
224137477,875537,BANKEX25SEP53100CE,BANKEX,0.0,2025-09-25,53100.0,0.05,30,CE,BFO-OPT,BFO
223811845,874265,BANKEX25SEP53000PE,BANKEX,0.0,2025-09-25,53000.0,0.05,30,PE,BFO-OPT,BFO
223842053,874383,BANKEX25SEP53000CE,BANKEX,0.0,2025-09-25,53000.0,0.05,30,CE,BFO-OPT,BFO
223736325,873970,BANKEX25SEP52900PE,BANKEX,0.0,2025-09-25,52900.0,0.05,30,PE,BFO-OPT,BFO
223768837,874097,BANKEX25SEP52900CE,BANKEX,0.0,2025-09-25,52900.0,0.05,30,CE,BFO-OPT,BFO
223835397,874357,BANKEX25SEP52800CE,BANKEX,0.0,2025-09-25,52800.0,0.05,30,CE,BFO-OPT,BFO
224230661,875901,BANKEX25SEP52800PE,BANKEX,0.0,2025-09-25,52800.0,0.05,30,PE,BFO-OPT,BFO
223997445,874990,BANKEX25SEP52700PE,BANKEX,0.0,2025-09-25,52700.0,0.05,30,PE,BFO-OPT,BFO
224322565,876260,BANKEX25SEP52700CE,BANKEX,0.0,2025-09-25,52700.0,0.05,30,CE,BFO-OPT,BFO
223713797,873882,BANKEX25SEP52600CE,BANKEX,0.0,2025-09-25,52600.0,0.05,30,CE,BFO-OPT,BFO
224123141,875481,BANKEX25SEP52600PE,BANKEX,0.0,2025-09-25,52600.0,0.05,30,PE,BFO-OPT,BFO
224408581,876596,BANKEX25SEP52500PE,BANKEX,0.0,2025-09-25,52500.0,0.05,30,PE,BFO-OPT,BFO
224454149,876774,BANKEX25SEP52500CE,BANKEX,0.0,2025-09-25,52500.0,0.05,30,CE,BFO-OPT,BFO
220483333,861263,BANKEX25OCT60500CE,BANKEX,0.0,2025-10-30,60500.0,0.05,30,CE,BFO-OPT,BFO
220601861,861726,BANKEX25OCT60500PE,BANKEX,0.0,2025-10-30,60500.0,0.05,30,PE,BFO-OPT,BFO
220476933,861238,BANKEX25OCT60600PE,BANKEX,0.0,2025-10-30,60600.0,0.05,30,PE,BFO-OPT,BFO
220617733,861788,BANKEX25OCT60600CE,BANKEX,0.0,2025-10-30,60600.0,0.05,30,CE,BFO-OPT,BFO
220465669,861194,BANKEX25OCT60400PE,BANKEX,0.0,2025-10-30,60400.0,0.05,30,PE,BFO-OPT,BFO
220606981,861746,BANKEX25OCT60400CE,BANKEX,0.0,2025-10-30,60400.0,0.05,30,CE,BFO-OPT,BFO
220574981,861621,BANKEX25OCT60700CE,BANKEX,0.0,2025-10-30,60700.0,0.05,30,CE,BFO-OPT,BFO
220612357,861767,BANKEX25OCT60700PE,BANKEX,0.0,2025-10-30,60700.0,0.05,30,PE,BFO-OPT,BFO
220470533,861213,BANKEX25OCT60300CE,BANKEX,0.0,2025-10-30,60300.0,0.05,30,CE,BFO-OPT,BFO
220510469,861369,BANKEX25OCT60300PE,BANKEX,0.0,2025-10-30,60300.0,0.05,30,PE,BFO-OPT,BFO
220488453,861283,BANKEX25OCT60800PE,BANKEX,0.0,2025-10-30,60800.0,0.05,30,PE,BFO-OPT,BFO
220629253,861833,BANKEX25OCT60800CE,BANKEX,0.0,2025-10-30,60800.0,0.05,30,CE,BFO-OPT,BFO
220455429,861154,BANKEX25OCT60200PE,BANKEX,0.0,2025-10-30,60200.0,0.05,30,PE,BFO-OPT,BFO
220596485,861705,BANKEX25OCT60200CE,BANKEX,0.0,2025-10-30,60200.0,0.05,30,CE,BFO-OPT,BFO
220586245,861665,BANKEX25OCT60900CE,BANKEX,0.0,2025-10-30,60900.0,0.05,30,CE,BFO-OPT,BFO
220624133,861813,BANKEX25OCT60900PE,BANKEX,0.0,2025-10-30,60900.0,0.05,30,PE,BFO-OPT,BFO
220460293,861173,BANKEX25OCT60100CE,BANKEX,0.0,2025-10-30,60100.0,0.05,30,CE,BFO-OPT,BFO
220498949,861324,BANKEX25OCT60100PE,BANKEX,0.0,2025-10-30,60100.0,0.05,30,PE,BFO-OPT,BFO
220512261,861376,BANKEX25OCT61000CE,BANKEX,0.0,2025-10-30,61000.0,0.05,30,CE,BFO-OPT,BFO
220550149,861524,BANKEX25OCT61000PE,BANKEX,0.0,2025-10-30,61000.0,0.05,30,PE,BFO-OPT,BFO
220505605,861350,BANKEX25OCT60000CE,BANKEX,0.0,2025-10-30,60000.0,0.05,30,CE,BFO-OPT,BFO
220621829,861804,BANKEX25OCT60000PE,BANKEX,0.0,2025-10-30,60000.0,0.05,30,PE,BFO-OPT,BFO
220567557,861592,BANKEX25OCT61100CE,BANKEX,0.0,2025-10-30,61100.0,0.05,30,CE,BFO-OPT,BFO
220604421,861736,BANKEX25OCT61100PE,BANKEX,0.0,2025-10-30,61100.0,0.05,30,PE,BFO-OPT,BFO
220480773,861253,BANKEX25OCT59900PE,BANKEX,0.0,2025-10-30,59900.0,0.05,30,PE,BFO-OPT,BFO
220621573,861803,BANKEX25OCT59900CE,BANKEX,0.0,2025-10-30,59900.0,0.05,30,CE,BFO-OPT,BFO
220525317,861427,BANKEX25OCT61200CE,BANKEX,0.0,2025-10-30,61200.0,0.05,30,CE,BFO-OPT,BFO
220562181,861571,BANKEX25OCT61200PE,BANKEX,0.0,2025-10-30,61200.0,0.05,30,PE,BFO-OPT,BFO
220486661,861276,BANKEX25OCT59800CE,BANKEX,0.0,2025-10-30,59800.0,0.05,30,CE,BFO-OPT,BFO
220527621,861436,BANKEX25OCT59800PE,BANKEX,0.0,2025-10-30,59800.0,0.05,30,PE,BFO-OPT,BFO
220577541,861631,BANKEX25OCT61300CE,BANKEX,0.0,2025-10-30,61300.0,0.05,30,CE,BFO-OPT,BFO
